age,gender,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,mental_stress_level,AI_tool_usage_hours,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
24,Female,1,3.18,1.9,90,8.1,6,1.7,0,5.3,Yes,In a Relationship,4.2,2.9,14,2,6.3,100,94
19,Male,2,4,4,100,6.7,5.1,3,2.9,5.2,No,In a Relationship,3,2.6,12,3,1.7,100,92
19,Male,3,3.92,4.3,100,4.4,3.9,1.8,0.5,3.1,Yes,In a Relationship,5,1.1,11,2,3.8,100,92
18,Female,1,3.34,1.6,91,7.3,6.5,2,0,2.9,No,In a Relationship,4.1,3.2,16,4,4.9,95,97
19,Male,4,3.16,2.9,83,6,10.2,4.7,1.3,1,No,In a Relationship,5.6,2.8,1,0,3.8,93,91
26,Male,3,3.6,2.6,88,6,3.9,1.1,2.9,6.5,Yes,Single,4.3,1.1,9,1,7.1,92,100
18,Female,2,3.1,2.8,83,6.7,8.3,3.9,1.7,6,Yes,In a Relationship,5.6,1.5,11,3,5.1,90,96
19,Male,4,3.49,4.9,100,6.4,4,2.8,0,3.8,Yes,In a Relationship,3,0.5,17,1,0,100,96
18,Male,1,4,4.6,100,7,3.9,1.9,0.1,4.6,No,Single,1.1,1.1,12,3,3.6,100,100
22,Male,1,4,3.5,100,6.9,2.8,1,2.9,5.5,Yes,In a Relationship,2.4,0,14,4,4.8,100,100
25,Female,1,3.46,2.7,86,4.7,4.6,1.1,0.6,5.1,Yes,In a Relationship,2.8,0.6,10,3,5.2,92,85
27,Male,2,3.81,1.5,97,8.8,4.5,1.7,0,1.3,No,Single,2.9,2,12,4,2.3,100,92
25,Male,2,4,5.6,100,5.8,5.9,2.6,0,2.4,No,Single,6.3,0.2,11,1,3.8,100,93
26,Male,4,3.78,4.4,100,5.9,8.2,3.7,1,3.9,Yes,In a Relationship,7.3,0.9,11,1,3,100,87
25,Male,4,3.74,2.4,83,6.6,4.5,2.3,3.1,3.4,No,In a Relationship,3,1.8,12,1,1.3,91,92
28,Female,4,3.72,4.6,100,6.9,5.6,2.5,2.3,4.5,No,In a Relationship,3.9,0.9,19,0,2.2,100,100
19,Male,2,3.68,3.4,95,8.8,4.1,2.7,1.6,4.3,No,Single,3.3,2.4,14,0,2.8,100,84
22,Male,4,3.89,3.1,100,7.3,7.9,3.5,4.6,3.5,No,Single,4.5,2.4,11,2,9,100,99
24,Male,3,3.94,4.2,94,7.7,8.1,3.8,2.2,0,No,Single,3.5,0.6,15,1,6.2,95,100
22,Male,4,3.65,2.4,85,7.3,4.1,0.7,5,5.3,No,Single,3.9,0.8,13,0,5.1,92,93
19,Female,4,3.77,3,96,7.3,5.5,2.4,0.9,4.7,Yes,In a Relationship,4.4,1.2,15,1,4.5,85,100
23,Female,3,4,3.7,81,7.4,7,4.6,1.5,7.1,No,Single,3.3,0.5,10,1,4.8,100,85
19,Male,4,3.31,2.8,94,4.7,2.1,0.8,0.5,2,No,In a Relationship,5.5,2.8,14,4,2.9,96,91
25,Female,4,4,4.5,90,6.7,6.3,2.9,1.6,0,No,In a Relationship,3.4,0.8,15,0,3,100,96
21,Female,4,4,6.3,100,8.4,6.4,2.5,1.2,2.6,Yes,Single,1.8,2.1,5,0,6.7,100,100
27,Female,1,3.69,2.4,100,10,7.3,1.9,5.5,3.9,No,In a Relationship,2.7,0,10,1,4.5,93,99
19,Male,2,2.15,1,63,5.6,7.7,5.2,1.1,2.1,No,In a Relationship,6.1,0.4,11,0,0,75,73
26,Male,4,3.15,0.5,75,7.5,6.2,2.9,2.9,5.7,Yes,In a Relationship,3.2,0.1,10,1,5,79,91
28,Male,2,3.09,3.3,95,6.3,9.4,5.1,1.4,1.7,No,In a Relationship,6.6,0,7,0,5.3,100,92
26,Female,2,3.5,2.5,82,9.5,7.2,2.8,2.3,2.8,Yes,In a Relationship,2.6,0.7,1,3,7.6,84,97
18,Female,1,4,3.8,92,5.4,5.8,3.5,1.9,2.5,No,In a Relationship,6.2,1.6,17,2,6.4,100,100
25,Male,4,3.59,3.7,100,7.7,4.6,1.9,2,8.5,Yes,In a Relationship,3.2,2.7,1,4,1.1,100,99
18,Female,4,2.67,1.1,63,5.3,4.4,2,1.5,1.2,No,In a Relationship,6.6,1,22,0,2.1,75,69
25,Female,1,2.97,0.8,64,6.6,5.3,3.4,0,4.2,No,In a Relationship,2.4,1.3,11,1,5.1,71,95
23,Male,1,3.87,3.9,100,7,8.2,3.4,2.6,0.6,No,In a Relationship,4.3,1.5,9,0,3.7,100,94
27,Male,1,4,3.7,86,8.3,6.8,3.7,0,3.7,No,In a Relationship,2.9,0.5,4,2,1.4,100,88
19,Female,2,3.18,2.9,82,5.7,6.3,3.4,3.4,1.1,No,In a Relationship,5.9,1.2,4,2,3.4,97,93
28,Male,2,3.32,1,65,7.8,4.1,0.8,2.2,5.2,No,Single,4.1,3.3,8,1,2.4,90,84
24,Male,3,3.75,4.2,94,7,4.7,1.6,1.8,4.8,No,Single,2.9,1.6,13,2,8.1,98,100
28,Female,2,4,5.4,100,7.3,6.8,4.1,1.5,3.5,No,In a Relationship,5,3.3,19,0,5.1,100,94
24,Female,1,3.97,3.9,100,8.1,2.1,0,3.2,0.2,Yes,Single,4.6,1.2,4,2,8,100,100
22,Female,4,3.38,2.2,86,5.5,8.1,3.2,3.2,2.9,No,Single,5.1,0.6,14,3,6,89,90
27,Male,1,3.95,3.6,96,8,4.9,2.6,0,2.4,No,Single,4.5,2.2,3,1,2.5,94,100
23,Male,1,3.18,1.5,66,6.3,6,4.1,0,4.7,Yes,In a Relationship,2.5,2.5,7,4,6.3,84,82
24,Female,4,3.92,5.1,100,8.3,6.3,3.4,2.3,1.2,No,In a Relationship,5.8,0.7,15,1,5.8,100,100
27,Female,1,3.64,3.6,93,7.4,7.4,1.8,1.5,5.3,Yes,In a Relationship,2.8,1.6,7,3,3.8,97,87
21,Male,1,2.59,0.8,63,6.7,3.7,1.7,0.7,4.9,No,In a Relationship,6,1.1,20,4,4.9,76,87
27,Female,4,3.67,3,90,6.3,5.9,2,1.6,0.3,No,Single,3.7,0,16,1,5.8,100,100
25,Male,2,3.74,4.2,100,8,6.4,3.7,0.2,2.6,No,In a Relationship,4.6,0,14,1,1.1,94,100
25,Male,1,4,3,100,8.5,3.3,0,2.1,2.9,No,Single,3.3,1,9,0,1.9,100,100
27,Female,2,3.94,3.1,98,6.4,7.1,3,0.4,5,No,Single,1.5,2.4,8,2,1.7,100,100
25,Female,3,2.63,1.7,83,5.6,2.4,1.5,1.3,1.6,No,In a Relationship,6.1,2.1,10,2,3.9,78,80
23,Female,4,3.82,4.3,92,7.8,5,3.1,2.1,3.4,No,In a Relationship,4.6,0.3,13,1,6.2,100,100
19,Male,2,3.14,2.5,86,5.3,7.4,3.3,0.7,5.2,Yes,Single,2.9,0.1,13,4,4.6,100,98
21,Female,1,3.1,0.5,75,5.4,3.4,0.3,0.9,3.5,No,Single,3.9,0.3,8,3,4.3,76,77
21,Male,1,3.82,2.9,85,5.7,5.8,2.5,1.3,0,No,Single,5.4,0.2,8,1,6.9,100,100
26,Female,2,3.93,5,100,6.5,6.9,3,1.8,2,No,In a Relationship,4.4,0.3,4,0,1,100,100
28,Female,1,3.81,2.9,89,5.4,4.8,2.9,3.3,4.8,No,In a Relationship,3.7,0,23,2,5.6,100,78
20,Female,3,4,6.1,100,4.7,6.9,2.6,0.9,4.6,No,Single,4.4,0,8,3,2.9,100,82
19,Female,2,3.63,4.1,93,5.6,5,1,2.4,0,Yes,Single,5.3,0,4,1,5.2,89,87
28,Female,2,3.97,4,92,7.8,4.5,1.2,2.2,3.4,No,Single,3.9,0,1,2,3.7,100,96
26,Male,1,3.76,3.3,95,5.5,4.3,0.7,1.8,4.9,Yes,In a Relationship,3.4,2.4,9,1,7.1,96,100
27,Female,2,3.98,3.4,97,6.6,8,3.6,2.6,4.1,No,Single,4.5,4.8,14,1,7,100,100
23,Female,3,3.45,3.1,90,9.3,4.9,2.6,3.5,4.3,No,In a Relationship,2.8,3.2,11,2,4.2,100,97
26,Male,2,3.64,3,81,6.9,6.5,2.7,1.6,7.1,No,Single,2.3,1.4,11,5,3.2,100,93
26,Female,2,4,4.3,100,7.4,5.3,0.2,2.4,2.9,No,In a Relationship,2.9,0.4,16,2,6.8,100,94
25,Male,1,3.53,2.1,94,5.9,6.5,2.7,0.8,3.6,Yes,Single,3.6,0.8,15,2,4.3,100,98
22,Male,1,3.66,1.9,100,9.6,6.5,3.8,1,1.1,No,In a Relationship,2.9,1.3,8,0,5.9,100,96
23,Male,2,3.82,1.8,98,6.4,5.8,0,0.2,1.7,No,Single,1,3.3,13,4,2.5,100,100
26,Female,3,4,6.6,100,6.7,5.3,2,1.1,2.3,Yes,Single,3.6,0.2,12,1,2.1,100,100
20,Female,4,4,4.3,99,8.6,5.1,0.4,1.8,4.7,No,Single,3,1.2,9,1,3.2,100,100
28,Female,4,4,4,100,6.8,4.7,2.2,1.5,1.5,No,In a Relationship,5.4,1.3,19,2,3.8,100,100
21,Male,2,3.34,1.9,84,7.1,5.7,1.4,1.2,5.5,No,In a Relationship,3.4,1.1,8,3,0.7,95,86
28,Female,4,3.54,4.4,96,6.7,5.7,3.4,1.2,0.8,No,Single,3.6,0,9,4,1.8,100,92
21,Female,2,3.32,3.3,100,6.7,6.5,3.1,1.3,4.3,Yes,In a Relationship,3.9,0.9,10,1,4.7,100,84
21,Male,4,3.91,3.8,100,7.4,7,4.7,1.3,4.1,No,Single,3.3,0,17,3,2,96,100
26,Female,2,3.44,2,89,7.7,8,2.7,3.5,3.5,Yes,Single,5.6,3.5,17,3,2.7,93,89
22,Male,2,3.9,3.7,91,6.2,6,3.3,1.4,5,Yes,In a Relationship,3.8,1.8,19,2,2.8,100,94
18,Male,4,3.38,2.9,89,6.1,3.7,2,0.2,1.5,No,In a Relationship,3.9,2.3,16,1,2.3,100,88
21,Male,4,3.01,2.4,75,6.3,4.2,1.1,3.9,2.1,No,In a Relationship,4.7,0.3,12,0,3.9,100,79
19,Male,3,3.94,4.6,100,5.3,7.7,4.1,1.4,1.1,No,Single,5.5,0.8,17,0,0,100,100
19,Male,3,2.83,1.2,80,5.1,7.7,4.7,1.3,3,No,In a Relationship,6.6,3.2,14,5,4.3,84,85
27,Male,3,3.81,4.3,91,7.4,5.9,3.9,0.3,2.8,No,Single,3.3,2.2,11,0,2.8,98,95
28,Female,3,4,4.5,97,8.1,7.2,3,0.5,4.7,No,In a Relationship,3.5,1.6,10,2,5,100,88
25,Female,4,3.52,2.2,97,8,5.8,1.3,3.6,3.8,Yes,In a Relationship,3.5,2.5,11,2,3.4,92,97
18,Male,2,3.25,2.3,73,4.1,5.5,4.5,0.3,4.4,No,In a Relationship,2.9,3.2,10,3,3.1,93,81
20,Female,1,3.72,3.2,97,6.7,5.6,3.7,0.5,2.6,No,Single,3.9,2.7,14,1,4.6,98,96
21,Female,1,3.42,3.9,81,5.7,8.6,5.8,2.3,3.8,Yes,Single,5,2.2,11,2,3.4,93,89
27,Male,2,4,3.3,93,7.2,3.5,1.1,0,6.6,No,Single,2.7,2.3,14,1,5.9,100,100
26,Male,3,3.61,4.2,98,6.5,7.7,4.1,2.8,0.3,Yes,In a Relationship,5,0.9,15,1,1.6,100,100
21,Female,3,4,6.1,100,7.7,8.8,3.6,2.3,0,No,In a Relationship,5,1.4,12,1,6.3,95,100
25,Male,1,3.24,2.7,85,7,4.8,2.3,1.3,4.3,No,Single,3.4,1.9,10,1,3.7,92,80
28,Male,1,2.34,0.9,63,4.7,9.7,4.8,2,1.3,No,Single,7.2,1.5,7,0,4.7,73,82
28,Male,4,4,4.7,100,5.8,4.6,3.4,3.5,0.2,Yes,In a Relationship,7.4,1.7,11,0,0.5,100,100
19,Female,4,4,6,100,7,4.9,1.4,2.5,4.1,No,In a Relationship,1.8,1.1,13,0,3.8,100,100
25,Male,2,3.83,4.1,100,7.1,4.9,2.6,2.6,1,No,Single,4.4,0,5,2,8.6,100,96
26,Male,1,3.14,1.9,76,5.3,5,1.4,2.2,6.1,No,In a Relationship,4.6,1.9,3,2,5.7,84,89
23,Female,4,3.96,3.3,100,5.2,3,2.1,1.2,3.3,Yes,Single,3.7,1.3,11,0,2.6,100,94
24,Male,4,2.98,1.8,81,7.1,5.4,3.9,1.4,2.6,No,In a Relationship,4.8,1.3,8,4,3.5,98,89
28,Female,1,3.69,4.5,100,5.3,7.9,4.3,1.8,1.4,Yes,In a Relationship,5.2,3.4,17,2,3,100,99
28,Male,3,3.02,1.5,64,5,5.3,3.1,2.3,3.4,No,Single,3.8,1.6,19,1,4.8,83,91
20,Male,4,3.64,3,100,6.5,4.3,1.7,0.9,0,No,Single,3.4,0.4,7,5,5.4,82,96
21,Female,1,2.98,2,77,6.4,8.6,3.4,2.2,0,No,In a Relationship,2.6,1.9,3,2,6.3,83,75
28,Female,4,3.46,3.7,86,5.9,7.1,3.9,1.2,0,No,In a Relationship,5.7,1.3,15,1,3.9,100,90
21,Female,2,3.61,3,97,6.2,4.1,0,1.8,5.3,No,Single,3,2.3,13,0,3.1,100,100
19,Male,4,3.65,3.8,78,7,5.1,3,1.6,1.2,Yes,Single,3.6,0.6,14,1,0.3,97,91
20,Female,3,3.54,3.5,94,6.1,3.9,2.5,2,0.1,No,Single,4.6,0.4,16,0,6.8,95,95
28,Female,1,3.17,2,78,7.1,7.1,4.2,2,2.8,No,Single,3.2,0.7,10,4,4.7,91,92
26,Female,2,3.72,4.4,100,6.5,4.6,3.4,1.5,7.4,No,In a Relationship,4.1,0,11,3,3.4,100,87
26,Female,3,3.9,3.4,93,7.2,5.7,3.5,0.4,5.2,Yes,Single,3.4,0.8,16,2,3.8,100,100
20,Male,2,3.47,2,78,8.1,5.4,2.1,3.3,1.4,No,In a Relationship,4.5,2.8,14,2,3.4,99,85
23,Female,4,4,6.9,100,8,5.7,2.8,0.9,1.4,Yes,Single,3.7,0.5,22,3,5.7,100,100
26,Female,4,3.61,4.2,78,8.5,7.6,4.2,3,1.4,Yes,Single,3.4,0,13,1,1.9,100,82
25,Female,4,3.74,3.3,100,8,6.4,2.7,0,1.2,No,In a Relationship,3.5,0.7,13,4,9.4,100,98
23,Female,4,3.99,5.6,88,7.3,4.7,3.1,0.1,4.1,No,Single,5.4,1.4,16,0,2.4,100,100
21,Female,4,4,6.3,100,6.5,2.4,0.5,2.9,2.3,Yes,Single,5.6,0.5,22,3,2.9,100,100
24,Female,3,3.91,3.3,97,6.5,3.1,2.7,3.8,0.8,Yes,In a Relationship,3.1,1.3,16,2,4.1,100,100
23,Male,4,3.75,4,100,5.9,2.6,0,2.3,0.3,No,In a Relationship,4.8,1.5,11,2,6,100,100
23,Male,4,3.58,2,98,7,5.9,2,0,7.6,Yes,In a Relationship,1.7,1.2,9,0,2.1,100,100
27,Male,4,3.76,3.3,92,7.8,7.7,2.9,3,4.5,Yes,Single,2.8,1.1,13,2,4.7,100,100
21,Male,3,3.69,3.2,91,6.1,7.2,4,0.3,1.3,No,Single,5.4,3,7,3,0,98,96
26,Female,1,4,3.8,96,7,5.9,1.3,0.1,5.4,No,Single,3.5,1.4,15,1,6.5,100,100
19,Male,2,3.7,4,81,6.2,6.9,3.4,1.7,0.7,Yes,In a Relationship,4.3,0.4,13,6,1.1,100,98
26,Male,4,3.94,4.3,86,7.3,8.1,5,0.9,2.7,No,In a Relationship,5.5,2,15,2,5.7,100,94
19,Female,4,3.8,3.9,83,6.3,4.1,1.8,2.6,2.5,Yes,In a Relationship,5.2,1.1,3,3,7.1,100,92
22,Female,3,3.34,1.7,86,6.1,1,0.5,2.2,3.4,No,In a Relationship,4.1,1.3,19,3,1.9,86,91
28,Female,1,3.62,2.1,78,6.2,7.7,3.2,1.1,1.1,No,In a Relationship,3.9,2.2,6,1,4.7,100,97
21,Male,1,3.66,2.7,91,7.6,3.9,1,2.3,3.3,No,Single,2.6,2.5,6,0,1.8,100,90
24,Male,1,3.81,3.1,98,6.9,6.3,1.6,4.4,0,No,Single,5.1,0.1,2,2,4.4,99,93
20,Female,1,3.81,5.1,100,6.5,6.1,4.2,1.1,2.2,No,In a Relationship,6.5,2.9,9,2,5.6,100,100
19,Male,2,2.88,1.8,81,7.3,11.5,5.6,2,5.7,Yes,In a Relationship,3.3,1.1,13,3,5.7,86,92
19,Male,4,4,3,100,6.5,4,1.3,2.3,5.1,No,In a Relationship,3.5,1.1,11,0,4.7,100,100
25,Male,4,4,4.9,100,8.4,3.9,1.7,2.2,1.6,Yes,In a Relationship,4.2,0.2,15,2,2.6,100,98
22,Female,4,3.83,3.1,74,5.8,4.8,2.1,4.2,0,No,Single,3.4,1.9,18,1,4,100,90
21,Female,3,4,4.2,94,6.8,5.2,2,3,0,No,In a Relationship,5.4,0,19,1,3.8,100,100
26,Female,1,3.13,3.3,81,5.3,8.6,5.7,0.2,4.2,Yes,In a Relationship,7.7,1.7,11,1,5.2,98,84
25,Male,2,3.96,3.9,100,6.6,4.4,2,0.3,3.6,Yes,Single,4.4,2.9,11,2,3,94,95
18,Male,2,4,3.2,94,5,3,2.2,1.4,3.8,No,Single,4.9,0.9,11,2,5.2,100,100
24,Female,4,3.91,4.5,88,7.9,7.2,5.2,2.3,6.4,Yes,In a Relationship,3.3,2.3,10,2,5.2,100,98
28,Female,1,2.49,1.2,67,7.9,8,3.7,2.8,3.3,Yes,Single,3.6,1.3,22,3,7,83,67
19,Male,1,3.96,3,99,7.9,6.2,4.3,2.8,3.5,Yes,In a Relationship,3.6,0,14,2,5.1,100,100
27,Male,3,4,3.9,100,7,2.3,1.4,1.5,0.2,No,Single,3.2,1.3,15,1,0,100,100
27,Male,1,4,4.3,100,5.9,3.7,2,2.3,6.2,No,In a Relationship,3.3,1,15,2,4.8,100,93
23,Female,1,4,5.7,100,6,4.1,1.2,3.6,2.7,Yes,Single,4.1,2.1,18,3,4.2,100,100
23,Female,3,3.67,2.9,91,8.8,6.1,4,2.2,1.4,No,In a Relationship,3.4,0.8,11,0,3.4,91,93
24,Male,4,4,5.7,100,8.7,7.3,4.6,2,3.4,No,In a Relationship,3.8,1.7,15,1,7.5,100,100
19,Female,1,3.48,2.5,82,7.1,3.9,1.9,2.8,7,Yes,In a Relationship,3.2,0.1,15,3,2.1,85,85
20,Male,1,4,5.5,100,6.4,6.5,2.3,1.8,7.3,Yes,Single,1.1,1.6,4,1,2.8,100,89
18,Female,4,4,4.7,100,8.6,5.9,2.3,2.4,1.1,Yes,Single,4.6,1.2,10,4,4.5,100,91
24,Male,2,3.37,2.1,100,6.2,6.2,0.5,3.9,5.4,Yes,Single,3.2,1.1,11,3,4.5,100,92
24,Male,4,4,4,100,7.3,4.3,1.8,0,3.7,Yes,In a Relationship,3.7,1.2,17,0,3.7,98,94
20,Male,1,3.38,3.4,92,8.6,6.7,4,1.3,5,Yes,Single,4.7,0.9,29,0,4.3,100,100
18,Female,4,4,4.4,100,6,5.9,1.5,0.7,3.6,No,In a Relationship,4.7,1.3,10,1,7.5,100,100
28,Male,2,3.49,3.2,81,8,6.4,2.9,0.6,4.2,Yes,Single,4.1,1,10,1,4.9,89,87
23,Female,1,3.91,3,100,7.6,2.7,0.8,0.8,5.6,No,Single,2.8,0.2,14,1,1.5,100,100
23,Male,1,4,5.6,100,7,6.3,2.6,0,0,No,Single,4.6,0,3,5,5.6,100,95
21,Male,4,3.47,3.4,92,5.8,5.5,2,0.9,3.7,No,In a Relationship,3.4,0.7,3,2,3.4,100,100
23,Male,2,4,4.7,100,6.1,1.8,1,2.9,0.7,Yes,Single,3.2,0.9,11,2,6.6,100,93
27,Female,1,3.19,3.2,88,7.3,6.2,4,0,2.1,Yes,Single,5,0,9,2,3,92,84
26,Male,3,4,6,100,5.3,7.3,4.1,0,3,No,In a Relationship,5.6,1.2,18,4,4.1,100,92
28,Male,4,3.83,2.5,100,7.2,6,1.3,0.8,1,No,Single,3.9,3.4,10,0,4.1,100,94
25,Female,1,3.17,2.6,95,7.6,6.3,2.5,0.5,1.8,No,In a Relationship,2.6,1.9,5,4,4.2,89,88
18,Male,4,4,5.8,100,8.2,5.2,2.9,2.6,0.2,No,Single,1.6,1,7,1,3.2,100,100
28,Male,2,3.18,2.8,81,5.3,2.3,0.1,3.8,1.8,Yes,Single,3.9,0.4,18,1,5.7,90,94
25,Male,4,4,5.9,100,8.6,4.7,0.7,4.4,4,No,In a Relationship,1,0,8,4,4.4,100,100
26,Male,3,4,4.8,100,9,4.8,4.7,0.5,4.7,No,Single,4.1,2.1,10,0,5.4,100,100
22,Male,2,3.5,3.3,100,7.5,3.2,1.2,2.3,1.5,No,Single,5.5,1.6,10,2,5.2,100,100
19,Male,3,2.63,0.8,63,5.8,9.4,4.7,1.5,5.7,No,Single,5,0,9,1,1.4,81,81
26,Male,1,3.88,3.5,89,6.6,4.2,0.8,2,4.2,No,Single,2.7,2.2,14,1,5.6,100,97
23,Male,1,3.46,3.7,94,6.9,5.9,3.8,2.2,5.9,No,In a Relationship,2.9,2,21,3,5.3,92,97
18,Male,4,4,5.3,100,7.3,3.9,2.3,1.4,0,No,In a Relationship,3.8,0.5,15,2,6.7,100,100
21,Female,1,4,5.9,100,7,6.5,2.5,0.3,3.6,Yes,Single,3.8,0.9,16,2,5.9,100,96
18,Female,3,3.13,2.5,89,7.3,8.7,5.6,0.5,4.2,Yes,In a Relationship,5.9,1.4,7,2,5.6,95,87
28,Female,3,3.95,4.7,95,6.9,3.6,0.9,1.8,0,No,Single,4.1,1.8,14,0,4.3,100,100
18,Male,2,3.84,4.6,100,7.3,7.1,3.7,2,7.8,Yes,Single,3.1,0.1,19,3,0.4,100,100
27,Male,1,3.87,5.1,91,6.4,6.8,3.6,0.7,1.7,No,In a Relationship,5.5,1.8,11,0,4.7,100,88
25,Male,1,3.58,4.2,100,6.6,10.9,7.8,1.2,4.1,No,In a Relationship,7.5,1.3,12,7,4,100,94
19,Male,4,2.89,0.6,85,6.3,2.6,1.2,3,4.9,No,In a Relationship,3.6,2.3,16,2,4,75,95
20,Male,2,4,3.3,100,9.3,3.7,1.9,1.5,3.2,No,In a Relationship,3.1,2,20,2,3.6,98,97
21,Male,4,3.28,1.8,69,8.8,7.9,4,2.1,5.8,No,Single,1.7,1.3,18,3,6.2,91,98
25,Male,2,3.85,3.2,82,7.7,6.2,2.5,3.5,7,No,In a Relationship,1.5,2.1,6,0,1.7,100,100
22,Female,3,4,5,100,8.6,5.6,2.1,1.7,0.8,No,In a Relationship,2.2,0,14,2,1.3,100,98
20,Female,1,3.37,4,86,8,6.5,4.2,0.9,3.2,No,Single,4,0.8,9,0,3.3,93,90
25,Female,1,4,5.2,100,7.2,6.3,2.4,0.9,4.8,Yes,In a Relationship,2.6,0.2,10,0,4.6,100,100
20,Male,3,4,4,100,5.2,4.1,1.5,2.3,0,No,Single,4.3,0.6,5,3,4.6,100,97
20,Male,2,3.46,1.6,78,6.7,8.5,3.9,0,5.1,No,In a Relationship,3.3,0.6,11,3,5.1,81,89
18,Male,4,2.68,0.5,60,6.6,5.5,3.4,3.5,6.4,Yes,In a Relationship,3,0,8,0,4.4,79,72
26,Male,1,3.19,3.7,78,5.6,4.7,2.3,3,5.6,No,Single,2,2.2,11,2,5.9,98,82
28,Female,1,3.53,3.2,91,5.2,5.1,2.3,0,3.9,No,In a Relationship,4.5,2,14,1,4.6,100,100
24,Female,3,3.35,2,78,7.6,5.4,1.4,0.8,6.1,No,Single,3.4,0.6,13,3,5.7,95,92
27,Male,4,3.05,0.9,73,7.4,6.9,3.9,0.8,3.7,No,Single,4.3,0,16,3,6.9,90,81
24,Female,3,2.81,2.4,75,5.6,5.3,2.3,2.2,0.4,No,In a Relationship,5.2,0.7,10,1,6.1,92,84
27,Male,1,3.4,3.2,87,6.1,4.1,1.6,0.5,2,No,In a Relationship,4.6,1.2,4,2,2.1,100,98
20,Male,4,4,4.5,100,8.4,4.2,0.9,0,2.5,Yes,In a Relationship,3.3,2.6,20,0,1.4,100,100
22,Female,1,3.45,3.8,90,5.9,6.3,3.4,3.1,2.9,Yes,In a Relationship,5.6,0.6,15,2,4.7,100,100
21,Female,4,4,5.9,100,7.2,4.1,2,0,2.8,Yes,In a Relationship,4.9,2.2,15,1,5.7,100,99
18,Female,4,3.23,1.9,89,6.8,3.2,0,3.7,2.3,No,In a Relationship,4.7,0.7,15,1,6,97,84
26,Male,4,4,4.8,100,7.6,4.2,1,1,3.4,Yes,In a Relationship,1.1,1.8,13,3,1.2,100,100
26,Male,2,4,3.6,90,6,8.2,2.4,1.5,6,No,In a Relationship,4.1,2,17,2,4.4,100,98
25,Female,2,3.54,4.5,100,7.1,4.8,2.5,1.2,3.4,No,In a Relationship,2.6,1.8,9,2,5.4,100,95
26,Male,4,3.47,2.8,82,7.2,4.4,2.4,0.9,4.3,No,In a Relationship,5,0.2,16,1,2.7,100,83
25,Male,4,4,5.1,93,7.3,5.5,2.2,1.6,0,Yes,Single,4.4,0.8,14,2,5.2,100,92
25,Female,2,4,3.9,100,7.1,2.4,0.6,1.2,3.3,No,In a Relationship,3.4,1.8,13,1,5.8,100,100
27,Male,4,3.42,2.5,96,7.4,3.2,1.5,0.4,5.2,No,Single,3.1,0,10,1,7.5,94,100
26,Female,3,3.57,3.5,79,9.6,5.9,4.6,2.3,5.5,No,In a Relationship,3.6,2,13,3,4.6,98,98
19,Female,3,4,3.1,92,10,6.5,4.4,1.2,5.3,Yes,Single,4.8,0,11,3,6.6,100,94
28,Female,4,3.55,4.2,98,6.2,5.8,3.7,4.1,3.6,No,Single,5.8,0,16,0,2.6,100,92
22,Male,4,2.99,1.7,76,4.2,5,3.5,0.4,3.8,No,Single,6.8,0.7,10,2,2.3,77,82
26,Female,1,3.55,3.5,87,7.7,6.9,4.2,2.1,1.7,No,Single,4.5,0.5,7,2,5.2,86,100
22,Male,1,4,4.1,100,7.2,1.3,1.1,0.8,4.7,Yes,In a Relationship,1,1.4,15,0,3,100,100
23,Female,4,4,3.5,100,8.3,6.4,2.8,0.7,1.7,No,In a Relationship,4.6,1.5,23,3,3.6,97,99
28,Female,2,4,5.5,100,7.3,3.4,1.1,1.5,4.4,Yes,In a Relationship,1.9,1.3,13,1,6,100,92
23,Male,4,4,4.7,100,7.1,3.6,1.1,2.3,3.1,No,In a Relationship,3,0.2,11,0,3.6,100,100
24,Female,4,3.96,3.5,83,8.4,7.1,3.4,2.5,3,Yes,In a Relationship,3.8,2.4,21,0,2.8,100,93
23,Female,2,4,3.8,100,8.5,7.6,4.2,1.3,5,No,In a Relationship,3.7,1.3,14,0,8.4,100,95
23,Male,3,3.59,3.9,93,5.3,4.7,2.5,3.5,4.1,No,Single,5,2.1,11,1,2.4,100,90
19,Female,3,3.51,4.1,86,6,8.8,5.3,2.6,3.6,No,Single,4.4,0,21,1,5,100,93
24,Male,2,2.41,0.8,58,6.9,8,3.1,1.9,2,No,Single,5.1,1.7,8,1,2.3,70,78
28,Male,4,3.97,3,100,7.1,3.4,1.6,2.4,6.2,Yes,Single,2.7,0.6,10,1,3.9,100,89
20,Male,4,2.8,1.3,73,6.7,5.1,1.2,0.2,3.7,Yes,In a Relationship,6,2,14,2,1.8,93,82
25,Female,4,4,5.4,100,7.5,6,4.3,3,4.5,Yes,In a Relationship,2.6,3,26,2,6.7,100,98
23,Male,4,3.65,3.4,98,8.2,7.4,3,0,3.2,No,In a Relationship,3.8,0,7,2,3.3,96,91
26,Male,2,3.92,3.2,100,9.1,5.9,3.8,2.1,1.6,No,In a Relationship,4.6,2.1,6,0,6.1,100,100
23,Male,4,4,4.8,100,7.7,2.1,0,1.4,3.7,No,Single,2.2,0.6,13,2,3,100,100
